sample_id value control batch marker type flagged_batch batch_effect cols
PTLG025_IFNa_LPS_Control_1 1.2387747404742546 IFNa_LPS_Control_1 PTLG025 NFkB +MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 1.3230900534629426 IFNa_LPS_Control_2 PTLG025 NFkB +MFI none 0 #AEAEAE
PTLG025_Unstim_Control_1 1.2361398967899517 Unstim_Control_1 PTLG025 NFkB +MFI none 0 #AEAEAE
PTLG025_Unstim_Control_2 1.2701597494403527 Unstim_Control_2 PTLG025 NFkB +MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 1.267361168230837 IFNa_LPS_Control_1 PTLG026 NFkB +MFI PTLG026 1 #8E000C
PTLG026_IFNa_LPS_Control_2 1.3618249241671878 IFNa_LPS_Control_2 PTLG026 NFkB +MFI none 0 #AEAEAE
PTLG026_Unstim_Control_1 1.379100318489169 Unstim_Control_1 PTLG026 NFkB +MFI PTLG026 1 #8E000C
PTLG026_Unstim_Control_2 1.4190207112456057 Unstim_Control_2 PTLG026 NFkB +MFI PTLG026 1 #8E000C
PTLG027_IFNa_LPS_Control_1 1.2418026373836653 IFNa_LPS_Control_1 PTLG027 NFkB +MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 1.3266290322624772 IFNa_LPS_Control_2 PTLG027 NFkB +MFI none 0 #AEAEAE
PTLG027_Unstim_Control_1 1.3242246593696496 Unstim_Control_1 PTLG027 NFkB +MFI PTLG027 1 #8E000C
PTLG027_Unstim_Control_2 1.3668293825610038 Unstim_Control_2 PTLG027 NFkB +MFI PTLG027 1 #8E000C
PTLG028_IFNa_LPS_Control_1 1.238240161343021 IFNa_LPS_Control_1 PTLG028 NFkB +MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 1.3092229896549463 IFNa_LPS_Control_2 PTLG028 NFkB +MFI none 0 #AEAEAE
PTLG028_Unstim_Control_1 1.2210505056719478 Unstim_Control_1 PTLG028 NFkB +MFI none 0 #AEAEAE
PTLG028_Unstim_Control_2 1.26520345095141 Unstim_Control_2 PTLG028 NFkB +MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 1.2135155211443363 IFNa_LPS_Control_1 PTLG030 NFkB +MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 1.2783444748469246 IFNa_LPS_Control_2 PTLG030 NFkB +MFI PTLG030 1 #8E000C
PTLG030_Unstim_Control_1 1.2033765307553677 Unstim_Control_1 PTLG030 NFkB +MFI none 0 #AEAEAE
PTLG030_Unstim_Control_2 1.2473055948527139 Unstim_Control_2 PTLG030 NFkB +MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_1 1.2409923225549855 IFNa_LPS_Control_1 PTLG031 NFkB +MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_2 1.342046098760751 IFNa_LPS_Control_2 PTLG031 NFkB +MFI none 0 #AEAEAE
PTLG031_Unstim_Control_1 1.2519444531958195 Unstim_Control_1 PTLG031 NFkB +MFI none 0 #AEAEAE
PTLG031_Unstim_Control_2 1.2949696688810637 Unstim_Control_2 PTLG031 NFkB +MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_1 1.2244841041748336 IFNa_LPS_Control_1 PTLG032 NFkB +MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_2 1.3336444377279828 IFNa_LPS_Control_2 PTLG032 NFkB +MFI none 0 #AEAEAE
PTLG032_Unstim_Control_1 1.238508067535407 Unstim_Control_1 PTLG032 NFkB +MFI none 0 #AEAEAE
PTLG032_Unstim_Control_2 1.2811214554289343 Unstim_Control_2 PTLG032 NFkB +MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_1 1.2238248437033232 IFNa_LPS_Control_1 PTLG033 NFkB +MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_2 1.288376753435294 IFNa_LPS_Control_2 PTLG033 NFkB +MFI none 0 #AEAEAE
PTLG033_Unstim_Control_1 1.1516725819390434 Unstim_Control_1 PTLG033 NFkB +MFI none 0 #AEAEAE
PTLG033_Unstim_Control_2 1.1949497822551456 Unstim_Control_2 PTLG033 NFkB +MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_1 1.2250396686608829 IFNa_LPS_Control_1 PTLG034 NFkB +MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_2 1.3235955563706692 IFNa_LPS_Control_2 PTLG034 NFkB +MFI none 0 #AEAEAE
PTLG034_Unstim_Control_1 1.1901101062796235 Unstim_Control_1 PTLG034 NFkB +MFI none 0 #AEAEAE
PTLG034_Unstim_Control_2 1.218784529234235 Unstim_Control_2 PTLG034 NFkB +MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_1 0.9254058320296634 IFNa_LPS_Control_1 PTLG021 ERK +MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 0.9332253835766542 IFNa_LPS_Control_2 PTLG021 ERK +MFI none 0 #AEAEAE
PTLG021_Unstim_Control_1 0.7441526677107096 Unstim_Control_1 PTLG021 ERK +MFI none 0 #AEAEAE
PTLG021_Unstim_Control_2 0.7540416606253334 Unstim_Control_2 PTLG021 ERK +MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_1 0.9369523460558733 IFNa_LPS_Control_1 PTLG025 ERK +MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 0.9361174992151389 IFNa_LPS_Control_2 PTLG025 ERK +MFI none 0 #AEAEAE
PTLG025_Unstim_Control_1 0.7339804653360346 Unstim_Control_1 PTLG025 ERK +MFI none 0 #AEAEAE
PTLG025_Unstim_Control_2 0.7398136770314765 Unstim_Control_2 PTLG025 ERK +MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 0.8985403286732581 IFNa_LPS_Control_1 PTLG026 ERK +MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_2 0.909647025973431 IFNa_LPS_Control_2 PTLG026 ERK +MFI none 0 #AEAEAE
PTLG026_Unstim_Control_1 0.719859477106871 Unstim_Control_1 PTLG026 ERK +MFI none 0 #AEAEAE
PTLG026_Unstim_Control_2 0.7356536290897101 Unstim_Control_2 PTLG026 ERK +MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 0.9067503804468399 IFNa_LPS_Control_1 PTLG027 ERK +MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 0.9198047856642616 IFNa_LPS_Control_2 PTLG027 ERK +MFI none 0 #AEAEAE
PTLG027_Unstim_Control_1 0.7264284036113745 Unstim_Control_1 PTLG027 ERK +MFI none 0 #AEAEAE
PTLG027_Unstim_Control_2 0.7330656500765617 Unstim_Control_2 PTLG027 ERK +MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 1.0112021118536378 IFNa_LPS_Control_1 PTLG028 ERK +MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 1.0196065544601898 IFNa_LPS_Control_2 PTLG028 ERK +MFI none 0 #AEAEAE
PTLG028_Unstim_Control_1 0.747202687559158 Unstim_Control_1 PTLG028 ERK +MFI none 0 #AEAEAE
PTLG028_Unstim_Control_2 0.7592011453093652 Unstim_Control_2 PTLG028 ERK +MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 1.001729835273169 IFNa_LPS_Control_1 PTLG030 ERK +MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 0.9971817990161571 IFNa_LPS_Control_2 PTLG030 ERK +MFI none 0 #AEAEAE
PTLG030_Unstim_Control_1 0.7429315813632262 Unstim_Control_1 PTLG030 ERK +MFI none 0 #AEAEAE
PTLG030_Unstim_Control_2 0.7552691480609965 Unstim_Control_2 PTLG030 ERK +MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_1 0.9414107690652799 IFNa_LPS_Control_1 PTLG031 ERK +MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_2 0.9820051009182644 IFNa_LPS_Control_2 PTLG031 ERK +MFI none 0 #AEAEAE
PTLG031_Unstim_Control_1 0.7424407959414333 Unstim_Control_1 PTLG031 ERK +MFI none 0 #AEAEAE
PTLG031_Unstim_Control_2 0.747299130282818 Unstim_Control_2 PTLG031 ERK +MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_1 0.9479968309414851 IFNa_LPS_Control_1 PTLG032 ERK +MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_2 0.9732390755939625 IFNa_LPS_Control_2 PTLG032 ERK +MFI none 0 #AEAEAE
PTLG032_Unstim_Control_1 0.7304541274651684 Unstim_Control_1 PTLG032 ERK +MFI none 0 #AEAEAE
PTLG032_Unstim_Control_2 0.7458525719663607 Unstim_Control_2 PTLG032 ERK +MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_1 1.0662674050352532 IFNa_LPS_Control_1 PTLG033 ERK +MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_2 1.0382151909997686 IFNa_LPS_Control_2 PTLG033 ERK +MFI none 0 #AEAEAE
PTLG033_Unstim_Control_1 0.7218325880958072 Unstim_Control_1 PTLG033 ERK +MFI none 0 #AEAEAE
PTLG033_Unstim_Control_2 0.7478806132939605 Unstim_Control_2 PTLG033 ERK +MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_1 1.0632341269746233 IFNa_LPS_Control_1 PTLG034 ERK +MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_2 1.0695129185478378 IFNa_LPS_Control_2 PTLG034 ERK +MFI none 0 #AEAEAE
PTLG034_Unstim_Control_1 0.7581698031226627 Unstim_Control_1 PTLG034 ERK +MFI none 0 #AEAEAE
PTLG034_Unstim_Control_2 0.7630601140454616 Unstim_Control_2 PTLG034 ERK +MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_1 4.173311235496144 IFNa_LPS_Control_1 PTLG021 CD25 +MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 4.050129484388833 IFNa_LPS_Control_2 PTLG021 CD25 +MFI none 0 #AEAEAE
PTLG021_Unstim_Control_1 4.554121658202836 Unstim_Control_1 PTLG021 CD25 +MFI none 0 #AEAEAE
PTLG021_Unstim_Control_2 3.9918313986124434 Unstim_Control_2 PTLG021 CD25 +MFI PTLG021 1 #8E000C
PTLG025_IFNa_LPS_Control_1 4.272955034779486 IFNa_LPS_Control_1 PTLG025 CD25 +MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 4.080692654594835 IFNa_LPS_Control_2 PTLG025 CD25 +MFI none 0 #AEAEAE
PTLG025_Unstim_Control_1 4.68569020801643 Unstim_Control_1 PTLG025 CD25 +MFI none 0 #AEAEAE
PTLG025_Unstim_Control_2 3.9985590271106597 Unstim_Control_2 PTLG025 CD25 +MFI PTLG025 1 #8E000C
PTLG026_IFNa_LPS_Control_1 4.560278414389117 IFNa_LPS_Control_1 PTLG026 CD25 +MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_2 4.8879709241307925 IFNa_LPS_Control_2 PTLG026 CD25 +MFI none 0 #AEAEAE
PTLG026_Unstim_Control_1 4.544147644047559 Unstim_Control_1 PTLG026 CD25 +MFI none 0 #AEAEAE
PTLG026_Unstim_Control_2 4.790831637460114 Unstim_Control_2 PTLG026 CD25 +MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 4.53999928604654 IFNa_LPS_Control_1 PTLG027 CD25 +MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 4.790277650148384 IFNa_LPS_Control_2 PTLG027 CD25 +MFI none 0 #AEAEAE
PTLG027_Unstim_Control_1 4.471319828889697 Unstim_Control_1 PTLG027 CD25 +MFI none 0 #AEAEAE
PTLG027_Unstim_Control_2 4.722638708512772 Unstim_Control_2 PTLG027 CD25 +MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 4.598931994161257 IFNa_LPS_Control_1 PTLG028 CD25 +MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 4.7701314952157965 IFNa_LPS_Control_2 PTLG028 CD25 +MFI none 0 #AEAEAE
PTLG028_Unstim_Control_1 4.912879675724893 Unstim_Control_1 PTLG028 CD25 +MFI none 0 #AEAEAE
PTLG028_Unstim_Control_2 4.97394771777307 Unstim_Control_2 PTLG028 CD25 +MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 4.739312407080208 IFNa_LPS_Control_1 PTLG030 CD25 +MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 4.645337242195326 IFNa_LPS_Control_2 PTLG030 CD25 +MFI none 0 #AEAEAE
PTLG030_Unstim_Control_1 4.861478975346856 Unstim_Control_1 PTLG030 CD25 +MFI none 0 #AEAEAE
PTLG030_Unstim_Control_2 4.932508471525367 Unstim_Control_2 PTLG030 CD25 +MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_1 4.921498884653574 IFNa_LPS_Control_1 PTLG031 CD25 +MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_2 5.07024802906374 IFNa_LPS_Control_2 PTLG031 CD25 +MFI none 0 #AEAEAE
PTLG031_Unstim_Control_1 4.879196747839362 Unstim_Control_1 PTLG031 CD25 +MFI none 0 #AEAEAE
PTLG031_Unstim_Control_2 5.0993260232500095 Unstim_Control_2 PTLG031 CD25 +MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_1 4.985419441515205 IFNa_LPS_Control_1 PTLG032 CD25 +MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_2 5.03285310993107 IFNa_LPS_Control_2 PTLG032 CD25 +MFI none 0 #AEAEAE
PTLG032_Unstim_Control_1 4.951852459141504 Unstim_Control_1 PTLG032 CD25 +MFI none 0 #AEAEAE
PTLG032_Unstim_Control_2 5.160018653634394 Unstim_Control_2 PTLG032 CD25 +MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_1 4.417401703793911 IFNa_LPS_Control_1 PTLG033 CD25 +MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_2 4.064147643509061 IFNa_LPS_Control_2 PTLG033 CD25 +MFI none 0 #AEAEAE
PTLG033_Unstim_Control_1 4.817725391369054 Unstim_Control_1 PTLG033 CD25 +MFI none 0 #AEAEAE
PTLG033_Unstim_Control_2 4.908501157915101 Unstim_Control_2 PTLG033 CD25 +MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_1 4.241768248361931 IFNa_LPS_Control_1 PTLG034 CD25 +MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_2 4.071376516093515 IFNa_LPS_Control_2 PTLG034 CD25 +MFI none 0 #AEAEAE
PTLG034_Unstim_Control_1 4.832875791273203 Unstim_Control_1 PTLG034 CD25 +MFI none 0 #AEAEAE
PTLG034_Unstim_Control_2 4.583612396604122 Unstim_Control_2 PTLG034 CD25 +MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_1 4.445361833191923 IFNa_LPS_Control_1 PTLG021 CD3 +MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 4.543439972125654 IFNa_LPS_Control_2 PTLG021 CD3 +MFI none 0 #AEAEAE
PTLG021_Unstim_Control_1 4.51273702621327 Unstim_Control_1 PTLG021 CD3 +MFI none 0 #AEAEAE
PTLG021_Unstim_Control_2 4.5677230061931064 Unstim_Control_2 PTLG021 CD3 +MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_1 4.403638499532218 IFNa_LPS_Control_1 PTLG025 CD3 +MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 4.510511516368788 IFNa_LPS_Control_2 PTLG025 CD3 +MFI none 0 #AEAEAE
PTLG025_Unstim_Control_1 4.475742234190894 Unstim_Control_1 PTLG025 CD3 +MFI none 0 #AEAEAE
PTLG025_Unstim_Control_2 4.543949224297065 Unstim_Control_2 PTLG025 CD3 +MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 4.530924327962607 IFNa_LPS_Control_1 PTLG026 CD3 +MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_2 4.621645453040107 IFNa_LPS_Control_2 PTLG026 CD3 +MFI none 0 #AEAEAE
PTLG026_Unstim_Control_1 4.583386383070762 Unstim_Control_1 PTLG026 CD3 +MFI none 0 #AEAEAE
PTLG026_Unstim_Control_2 4.666828764698008 Unstim_Control_2 PTLG026 CD3 +MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 4.541465052566098 IFNa_LPS_Control_1 PTLG027 CD3 +MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 4.6510553325162185 IFNa_LPS_Control_2 PTLG027 CD3 +MFI none 0 #AEAEAE
PTLG027_Unstim_Control_1 4.602702388121349 Unstim_Control_1 PTLG027 CD3 +MFI none 0 #AEAEAE
PTLG027_Unstim_Control_2 4.673699369079206 Unstim_Control_2 PTLG027 CD3 +MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 4.321572261190866 IFNa_LPS_Control_1 PTLG028 CD3 +MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 4.429992127145233 IFNa_LPS_Control_2 PTLG028 CD3 +MFI none 0 #AEAEAE
PTLG028_Unstim_Control_1 4.40160164825234 Unstim_Control_1 PTLG028 CD3 +MFI none 0 #AEAEAE
PTLG028_Unstim_Control_2 4.483905921161257 Unstim_Control_2 PTLG028 CD3 +MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 4.426027665403049 IFNa_LPS_Control_1 PTLG030 CD3 +MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 4.535600176667036 IFNa_LPS_Control_2 PTLG030 CD3 +MFI none 0 #AEAEAE
PTLG030_Unstim_Control_1 4.482392078282382 Unstim_Control_1 PTLG030 CD3 +MFI none 0 #AEAEAE
PTLG030_Unstim_Control_2 4.5856342349741155 Unstim_Control_2 PTLG030 CD3 +MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_1 4.532783395281763 IFNa_LPS_Control_1 PTLG031 CD3 +MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_2 4.6083467269437 IFNa_LPS_Control_2 PTLG031 CD3 +MFI none 0 #AEAEAE
PTLG031_Unstim_Control_1 4.539159696677233 Unstim_Control_1 PTLG031 CD3 +MFI none 0 #AEAEAE
PTLG031_Unstim_Control_2 4.645387553000996 Unstim_Control_2 PTLG031 CD3 +MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_1 4.388025887457501 IFNa_LPS_Control_1 PTLG032 CD3 +MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_2 4.475213922229012 IFNa_LPS_Control_2 PTLG032 CD3 +MFI none 0 #AEAEAE
PTLG032_Unstim_Control_1 4.387950703319394 Unstim_Control_1 PTLG032 CD3 +MFI none 0 #AEAEAE
PTLG032_Unstim_Control_2 4.494462091650172 Unstim_Control_2 PTLG032 CD3 +MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_1 4.152137486994849 IFNa_LPS_Control_1 PTLG033 CD3 +MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_2 4.3121736565773165 IFNa_LPS_Control_2 PTLG033 CD3 +MFI none 0 #AEAEAE
PTLG033_Unstim_Control_1 4.130255233336359 Unstim_Control_1 PTLG033 CD3 +MFI PTLG033 1 #8E000C
PTLG033_Unstim_Control_2 4.375100101033844 Unstim_Control_2 PTLG033 CD3 +MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_1 4.121456362178186 IFNa_LPS_Control_1 PTLG034 CD3 +MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_2 4.301981143437088 IFNa_LPS_Control_2 PTLG034 CD3 +MFI none 0 #AEAEAE
PTLG034_Unstim_Control_1 4.118764939804468 Unstim_Control_1 PTLG034 CD3 +MFI PTLG034 1 #8E000C
PTLG034_Unstim_Control_2 4.330511201326304 Unstim_Control_2 PTLG034 CD3 +MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_1 2.783518981577358 IFNa_LPS_Control_1 PTLG021 CD15 +MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 3.117793374607894 IFNa_LPS_Control_2 PTLG021 CD15 +MFI none 0 #AEAEAE
PTLG021_Unstim_Control_1 2.844867149336013 Unstim_Control_1 PTLG021 CD15 +MFI none 0 #AEAEAE
PTLG021_Unstim_Control_2 3.0600488609170684 Unstim_Control_2 PTLG021 CD15 +MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_1 3.111670339755578 IFNa_LPS_Control_1 PTLG025 CD15 +MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 3.4620496809636414 IFNa_LPS_Control_2 PTLG025 CD15 +MFI none 0 #AEAEAE
PTLG025_Unstim_Control_1 3.1715457397971254 Unstim_Control_1 PTLG025 CD15 +MFI none 0 #AEAEAE
PTLG025_Unstim_Control_2 3.410441949151597 Unstim_Control_2 PTLG025 CD15 +MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 3.304531979963545 IFNa_LPS_Control_1 PTLG026 CD15 +MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_2 3.643990371026873 IFNa_LPS_Control_2 PTLG026 CD15 +MFI none 0 #AEAEAE
PTLG026_Unstim_Control_1 3.3863209753021053 Unstim_Control_1 PTLG026 CD15 +MFI none 0 #AEAEAE
PTLG026_Unstim_Control_2 3.6808990592043895 Unstim_Control_2 PTLG026 CD15 +MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 3.2700984726838445 IFNa_LPS_Control_1 PTLG027 CD15 +MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 3.6279430161362907 IFNa_LPS_Control_2 PTLG027 CD15 +MFI none 0 #AEAEAE
PTLG027_Unstim_Control_1 3.3474425083879993 Unstim_Control_1 PTLG027 CD15 +MFI none 0 #AEAEAE
PTLG027_Unstim_Control_2 3.6287527901491528 Unstim_Control_2 PTLG027 CD15 +MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 2.8852101275228796 IFNa_LPS_Control_1 PTLG028 CD15 +MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 3.154701030411058 IFNa_LPS_Control_2 PTLG028 CD15 +MFI none 0 #AEAEAE
PTLG028_Unstim_Control_1 2.8583251956517204 Unstim_Control_1 PTLG028 CD15 +MFI none 0 #AEAEAE
PTLG028_Unstim_Control_2 3.188112237304829 Unstim_Control_2 PTLG028 CD15 +MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 2.990712018842247 IFNa_LPS_Control_1 PTLG030 CD15 +MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 3.2382558592975457 IFNa_LPS_Control_2 PTLG030 CD15 +MFI none 0 #AEAEAE
PTLG030_Unstim_Control_1 2.917120324063124 Unstim_Control_1 PTLG030 CD15 +MFI none 0 #AEAEAE
PTLG030_Unstim_Control_2 3.252324417442561 Unstim_Control_2 PTLG030 CD15 +MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_1 3.1847238905156243 IFNa_LPS_Control_1 PTLG031 CD15 +MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_2 3.43565116834891 IFNa_LPS_Control_2 PTLG031 CD15 +MFI none 0 #AEAEAE
PTLG031_Unstim_Control_1 3.0823067566887348 Unstim_Control_1 PTLG031 CD15 +MFI none 0 #AEAEAE
PTLG031_Unstim_Control_2 3.4349065038100144 Unstim_Control_2 PTLG031 CD15 +MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_1 2.8749089442282423 IFNa_LPS_Control_1 PTLG032 CD15 +MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_2 3.1046568990835097 IFNa_LPS_Control_2 PTLG032 CD15 +MFI none 0 #AEAEAE
PTLG032_Unstim_Control_1 2.7740894017491433 Unstim_Control_1 PTLG032 CD15 +MFI none 0 #AEAEAE
PTLG032_Unstim_Control_2 3.1530331019742692 Unstim_Control_2 PTLG032 CD15 +MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_1 2.5778896622669993 IFNa_LPS_Control_1 PTLG033 CD15 +MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_2 3.0212011435653587 IFNa_LPS_Control_2 PTLG033 CD15 +MFI none 0 #AEAEAE
PTLG033_Unstim_Control_1 2.497448458826624 Unstim_Control_1 PTLG033 CD15 +MFI none 0 #AEAEAE
PTLG033_Unstim_Control_2 2.962759167412866 Unstim_Control_2 PTLG033 CD15 +MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_1 2.4752044544412715 IFNa_LPS_Control_1 PTLG034 CD15 +MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_2 2.925547996854065 IFNa_LPS_Control_2 PTLG034 CD15 +MFI none 0 #AEAEAE
PTLG034_Unstim_Control_1 2.429090932238738 Unstim_Control_1 PTLG034 CD15 +MFI none 0 #AEAEAE
PTLG034_Unstim_Control_2 2.878021752114049 Unstim_Control_2 PTLG034 CD15 +MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_1 4.622222554376938 IFNa_LPS_Control_1 PTLG021 HLADR +MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 4.66916417262912 IFNa_LPS_Control_2 PTLG021 HLADR +MFI none 0 #AEAEAE
PTLG021_Unstim_Control_1 4.645639720282487 Unstim_Control_1 PTLG021 HLADR +MFI none 0 #AEAEAE
PTLG021_Unstim_Control_2 4.654708954583898 Unstim_Control_2 PTLG021 HLADR +MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_1 4.625496288109631 IFNa_LPS_Control_1 PTLG025 HLADR +MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 4.655433646051886 IFNa_LPS_Control_2 PTLG025 HLADR +MFI none 0 #AEAEAE
PTLG025_Unstim_Control_1 4.637270899598548 Unstim_Control_1 PTLG025 HLADR +MFI none 0 #AEAEAE
PTLG025_Unstim_Control_2 4.666029882322681 Unstim_Control_2 PTLG025 HLADR +MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 4.694156641337343 IFNa_LPS_Control_1 PTLG026 HLADR +MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_2 4.700569324545948 IFNa_LPS_Control_2 PTLG026 HLADR +MFI none 0 #AEAEAE
PTLG026_Unstim_Control_1 4.797773047350126 Unstim_Control_1 PTLG026 HLADR +MFI none 0 #AEAEAE
PTLG026_Unstim_Control_2 4.790333031901756 Unstim_Control_2 PTLG026 HLADR +MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 4.68284056241804 IFNa_LPS_Control_1 PTLG027 HLADR +MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 4.712290618763781 IFNa_LPS_Control_2 PTLG027 HLADR +MFI none 0 #AEAEAE
PTLG027_Unstim_Control_1 4.786947977725542 Unstim_Control_1 PTLG027 HLADR +MFI none 0 #AEAEAE
PTLG027_Unstim_Control_2 4.768063825578585 Unstim_Control_2 PTLG027 HLADR +MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 4.535693272188376 IFNa_LPS_Control_1 PTLG028 HLADR +MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 4.5542598278208555 IFNa_LPS_Control_2 PTLG028 HLADR +MFI none 0 #AEAEAE
PTLG028_Unstim_Control_1 4.519589810744787 Unstim_Control_1 PTLG028 HLADR +MFI none 0 #AEAEAE
PTLG028_Unstim_Control_2 4.547063598979198 Unstim_Control_2 PTLG028 HLADR +MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 4.616740053879297 IFNa_LPS_Control_1 PTLG030 HLADR +MFI none 0 #AEAEAE
